,Brand,Store_ID,Store_Name,Ownership_Type,Street_Address,City,State,Country,Postcode,Phone_Number,Timezone,Longitude,Latitude,Revenue,Profits,Selling_Price,Cost_Price,Gross_Profit_Margin,Number_of_Employees,Customers,Best_Selling_Item
16,McDonald's,24736-238828,Vasant Kunj - DLF Promenade,Joint Venture,"First Floor, DLF Promenade, Vasant Kunj",New Delhi,DL,IN,110070,,GMT+05:30 Asia/New_Delhi,77.16,28.54,7.04788354136784,1.536415812382721,3.385853412471141,3.0205215177290743,0.3653318947420665,75.39902951139867,17127.68944364757,McSpicy Chicken Burger
17,McDonald's,21764-215225,Pitampura,Joint Venture,"Ground Floor, HB Twin Towers, Netaji Subhash Pl, Pitampura",New Delhi,DL,IN,110034,,GMT+05:30 Asia/New_Delhi,77.15,28.69,1.3054292428357799,0.07634691395331726,1.0852488624250507,0.5594696755010484,0.5257791869240023,27.545243690298165,1814.477980895413,BigSpicy Chicken Wrap
18,McDonald's,20176-203905,Greater Kailash 1,Joint Venture,"M Block Market, Greater Kailash 1",New Delhi,DL,IN,110048,,GMT+05:30 Asia/New_Delhi,77.24,28.55,4.206732383190404,0.5850550902870874,2.7513418892311963,1.8028853070816018,0.9484565821495943,51.722769859920035,9551.286355174412,Regular Fries
19,McDonald's,19513-197406,Indira Gandhi Itnl Arpt-T3Gate15,Joint Venture,"International Departure, Near Gate 15, Terminal  3",New Delhi,DL,IN,110037,,GMT+05:30 Asia/New_Delhi,77.1,28.56,5.798150578325754,1.0626964053222188,3.2282924634838426,2.4849216764253232,0.7433707870585192,64.98458815271462,13795.068208868677,Medium Fries
20,McDonald's,19514-197404,Indira Gandhi Itnl Arpt-T3Gate27,Joint Venture,"Domestic Departure, Near Gate 27, Terminal  3",New Delhi,DL,IN,110037,,GMT+05:30 Asia/New_Delhi,77.1,28.56,9.686056093020417,2.8213479864320634,3.0916482791490605,4.15116689700875,-1.0595186178596896,97.38380077517014,24162.816248054445,Large Fries
21,McDonald's,27717-248629,Hauz Khas,Joint Venture,"Ground Floor, Power House, Hauz Khas Village, Hauz Khas",New Delhi,DL,IN,110016,,GMT+05:30 Asia/New_Delhi,77.19,28.55,1.8965117343668936,0.14205461516902326,1.5081311116203668,0.8127907433000972,0.6953403683202696,32.47093111972411,3390.697958311716,Veg Pizza McPuﬀ
22,McDonald's,22572-222668,Greater Kailash 2,Joint Venture,"Ground Floor, M-11, M-Block, Main Mrkt, Greater Kailash Pt2",New Delhi,DL,IN,110048,,GMT+05:30 Asia/New_Delhi,77.24,28.53,9.560533463545639,2.7514507466225693,3.1249204824341605,4.097371484376702,-0.9724510019425414,96.33777886288033,23828.089236121705,4 piece Chicken Nuggets
23,McDonald's,25654-241824,M G Road,Joint Venture,"Upper Ground Floor, MGF Metropolis, M G Road",Gurgaon,HR,IN,122002,,GMT+05:30 Asia/New_Delhi,77.08,28.48,5.429548020874661,0.9395452813245463,3.1453664811256714,2.3269491518034258,0.8184173293222454,61.91290017395551,12812.128055665762,6 piece Chicken Nuggets
24,McDonald's,21333-211367,Sector 29,Joint Venture,"SCO 39, Ground Floor, Sector 29",Gurgaon,HR,IN,122001,,GMT+05:30 Asia/New_Delhi,77.06,28.47,5.4962920010986664,0.961284982283892,3.161613360030157,2.355553714756571,0.8060596452735863,62.469100009155554,12990.112002929778,9 piece Chicken Nuggets
25,McDonald's,29490-254064,One Horizon Center,Joint Venture,Golf Course Road,Gurgaon,HR,IN,122003,,GMT+05:30 Asia/New_Delhi,77.09,28.48,4.000732444227424,0.5335123901576633,2.666975888111468,1.71459961895461,0.9523762691568579,50.0061037018952,9001.953184606464,Chicken Wings 2 Piece*
26,McDonald's,21652-213925,DLF Cyber Hub,Joint Venture,"Ground Floor, DLF Cyber Hub, Phase II",Gurgaon,HR,IN,122002,,GMT+05:30 Asia/New_Delhi,77.09,28.5,5.6899319437238685,1.0257575299774548,3.205668100024513,2.4385422615959436,0.7671258384285695,64.0827661976989,13506.485183263649,Chicken Wings 4 Piece*
27,McDonald's,18973-197486,Ambience Island,Joint Venture,"Ground Floor, Ambience Mall, Ambience Island, NH 8",Gurgaon,HR,IN,110011,,GMT+05:30 Asia/New_Delhi,77.1,28.5,6.568315683462019,1.344372874010632,3.347962733300148,2.8149924357694363,0.5329702975307117,71.40263069551682,15848.841822565384,Ketchup
28,McDonald's,24737-238830,Sohna Road -,Joint Venture,"Grd Flr, Block C, Vatika Business Park, Sector 49, Sohna Road",Gurgaon,HR,IN,122001,,GMT+05:30 Asia/New_Delhi,77.05,28.41,6.9396649067659535,1.4919633595447688,3.379758919496824,2.974142102899694,0.40561681659712967,74.49720755638295,16839.106418042546,Barbecue Sauce
29,McDonald's,21816-215552,Malleswaram - Orion Mall,Joint Venture,"Grd Flr Orion Mall, Brigade Gateway, Dr Rajkumar Road, Malleswaram",Bangalore,KA,IN,560055,,GMT+05:30 Asia/New_Delhi,77.56,13.01,1.7767571031830804,0.12717420795161102,1.425903561562213,0.7614673299356058,0.6644362316266073,31.472975859859005,3071.3522751548817,Mustard Sauce
30,McDonald's,23293-229025,JP Nagar,Joint Venture,"100 feet ring road, K.A.S Officer, KAS Off HBCS layout,4th Phase,JP Nagar",Bangalore,KA,IN,560078,,GMT+05:30 Asia/New_Delhi,77.59,12.91,1.0010986663411359,0.050085485356191936,0.8508666519038682,0.4290422855747725,0.42182436632909576,25.0091555528428,1002.9297769096958,Cheese Slice
31,McDonald's,21965-216488,Mahadevapura,Joint Venture,"Upper Ground Floor, Phoenix Market City,, Whitefield Road, Mahadevapura",Bangalore,KA,IN,560048,,GMT+05:30 Asia/New_Delhi,77.7,13.0,6.8512222663045135,1.4561173432041767,3.373715220603144,2.9362381141305054,0.43747710647263843,73.76018555253762,16603.259376812035,Chilli Sauce
32,McDonald's,21606-213485,Koramangala,Joint Venture,"Ground Floor, 7th block, Near Forum Mall, Koramangla Industrial Layout",Bangalore,KA,IN,560095,,GMT+05:30 Asia/New_Delhi,77.61,12.94,2.035218359935301,0.16028579057127712,1.6011808862810795,0.8722364399722718,0.7289444463088076,33.6268196661275,3760.5822931608022,Regular Strawberry Milkshake
33,McDonald's,22449-221247,Indiranagar,Joint Venture,"Grd Flr, Samrat Bldg, HAL II Stage, 100 ft Rd, Indiranagar",Bangalore,KA,IN,560038,,GMT+05:30 Asia/New_Delhi,77.64,12.97,2.8680074465163123,0.29221868529127965,2.1104060410148446,1.229146048506991,0.8812599925078536,40.566728720969266,5981.353190710166,Medium Strawberry Milkshake
34,McDonald's,23150-228269,Malleswaram - Mantri Mall,Joint Venture,"Upper grd flr,Mantri Mall,Mantri Sq No1, Sampangiram Nagar, Malleswaram",Bangalore,KA,IN,560003,,GMT+05:30 Asia/New_Delhi,77.57,12.99,7.952909939878537,1.933641790658935,3.3807816028337374,3.4083899742336583,-0.027608371399920898,82.94091616565447,19541.09317300943,Large Strawberry Milkshake
35,McDonald's,23148-228268,Sadashiv Nagar,Joint Venture,"403, Ground Floor, 8th Main Road, Sadashiv Nagar",Bangalore,KA,IN,560080,,GMT+05:30 Asia/New_Delhi,77.58,13.01,2.2362743003631707,0.18860950518764788,1.7318824169358182,0.9584032715842158,0.7734791453516024,35.30228583635975,4296.731467635122,Regular Chocolate Milkshake
36,McDonald's,24432-237928,Whitefield,Joint Venture,"Ground floor, Prestige Shantiniketan, Crescent 4, Whitefield Main Road",Bangalore,KA,IN,560048,,GMT+05:30 Asia/New_Delhi,77.73,12.99,6.413403729361859,1.2850686216467242,3.3297166125645896,2.748601598297939,0.5811150142666507,70.11169774468215,15435.743278298289,Medium Chocolate Milkshake
37,McDonald's,22445-221246,Benniganahalli,Joint Venture,"Ground Floor, RMZ Infinity, The Bay, #3 Old Madras Road, Benniganahalli",Bangalore,KA,IN,560016,,GMT+05:30 Asia/New_Delhi,77.66,12.99,8.378917813653981,2.136372166080311,3.343742335731138,3.590964777280277,-0.2472224415491391,86.49098178044984,20677.11416974395,Large Chocolate Milkshake
38,McDonald's,21743-215051,Church Street,Joint Venture,"Ground Floor, Prestige RR Building, 55 and 51/1 Church Street",Bangalore,MH,IN,560001,,GMT+05:30 Asia/New_Delhi,77.61,12.97,9.754173406170842,2.859645487849644,3.072786396654794,4.180360031216075,-1.1075736345612817,97.95144505142369,24344.46241645558,Regular Coca-Cola
39,McDonald's,22456-221251,Prabhadevi,Joint Venture,"Upper Ground Floor, Century Bhavan, Century Bazaar, Prabhadevi",Mumbai,MH,IN,400030,,GMT+05:30 Asia/New_Delhi,72.82,19.01,7.0283822138126775,1.5283572865135704,3.3848608949303154,3.012163805919719,0.3726970890105963,75.23651844843897,17075.68590350047,Medium Coca-Cola
40,McDonald's,19524-202205,Malad West - Infiniti Mall,Joint Venture,"Upper Ground Floor, Infiniti Mall, Link Road,  Malad (West)",Mumbai,MH,IN,400064,,GMT+05:30 Asia/New_Delhi,72.83,19.18,8.856563005462812,2.3756655187250764,3.275836344049132,3.7956698594840623,-0.5198335154349306,90.47135837885678,21950.834681234166,Large Coca-Cola
41,McDonald's,21450-211905,Santacruz West,Joint Venture,"Grd Flr Red Chillies Entertainment Bldg, Jct of 15th Rd and Ram Krishna MissionRd",Mumbai,MH,IN,400054,,GMT+05:30 Asia/New_Delhi,72.83,19.08,6.3664357432782985,1.267351462997615,3.323605094952413,2.7284724614049853,0.5951326335474281,69.7202978606525,15310.495315408796,Regular Fanta Orange
42,McDonald's,22539-222210,Nariman Point,Joint Venture,"Ground Floor, Shree Nirmal Building, Behind Trident Hotel, Nariman Point",Mumbai,MH,IN,400021,,GMT+05:30 Asia/New_Delhi,72.82,18.93,3.513199255348369,0.4209202336683064,2.4466467710641604,1.5056568237207295,0.940989947343431,45.943327127903075,7701.864680928983,Medium Fanta Orange
43,McDonald's,24458-238127,Andheri West - Four Bunglows,Joint Venture,"Kokilaben Dhirubhai Ambani Hospital, Four Bunglows, Andheri (West)",Mumbai,MH,IN,400053,,GMT+05:30 Asia/New_Delhi,72.82,19.13,6.564470351268044,1.3428846464914341,3.3475453149361667,2.813344436257733,0.5342008786784336,71.37058626056702,15838.58760338145,Large Fanta Orange
44,McDonald's,20778-207865,Bandra West - Chapel road,Joint Venture,"Reclamation, Chapel Road, Near Lilavati Hospital",Mumbai,MH,IN,400050,,GMT+05:30 Asia/New_Delhi,72.83,19.05,1.871242408520768,0.13884839106286723,1.4909262518416293,0.8019610322231863,0.6889652196184431,32.26035340433973,3323.313089388714,Regular Thums-up
45,McDonald's,22452-221250,Andheri West - Infiniti Mall,Joint Venture,"Ground Floor, Infiniti Mall, New Link Road, Andheri (West)",Mumbai,MH,IN,400053,,GMT+05:30 Asia/New_Delhi,72.83,19.14,7.257728812524796,1.6244669601714563,3.393592347646601,3.1104552053677694,0.28313714227883097,77.1477401043733,17687.276833399457,Medium Thums-up
46,McDonald's,19034-197924,Ghatkopar West,Joint Venture,"Gound Floor, R City Mall, Lal Bahadur Shastri Marg",Mumbai,MH,IN,400086,,GMT+05:30 Asia/New_Delhi,72.92,19.1,7.611224707785272,1.778325592184145,3.3944594166687425,3.2619534461936874,0.1325059704750548,80.09353923154393,18629.93255409406,Large Thums - up
47,McDonald's,21329-210768,Thane West - Viviana Mall,Joint Venture,"Ground Floor, Viviana Mall, Thane West, Opp Eastern Express Highway",Mumbai,MH,IN,400606,,GMT+05:30 Asia/New_Delhi,72.97,19.21,8.21439252906888,2.0568821845799374,3.3606760218302636,3.52045394102952,-0.1597779191992562,85.11993774224067,20238.380077517013,Regular Sprite
48,McDonald's,18409-190784,Elphinstone Road (West),Joint Venture,"First Floor, Tower 2 Lobby, Indiabulls Finance Centre",Mumbai,MH,IN,400013,,GMT+05:30 Asia/New_Delhi,72.84,19.01,5.313089388714255,0.9022052878733172,3.1157141798443866,2.277038309448966,0.8386758703954201,60.942411572618795,12501.571703238013,Medium Sprite
49,McDonald's,23292-229027,Chhatrapati Shivaji Intnl-T2Arrival,Joint Venture,"International Arrivals, Andheri (East)",Mumbai,MH,IN,400099,,GMT+05:30 Asia/New_Delhi,72.87,19.1,1.096957304605243,0.05780225477252762,0.9259140519214726,0.47012455911653267,0.45578949280493986,25.807977538377024,1258.5528122806481,Large Sprite
50,McDonald's,26082-243524,Bandra East - One BKC,Joint Venture,"A wing, Ground Floor, One BKC, G Block,BandraBurlaComplex,BandraEast",Mumbai,MH,IN,400051,,GMT+05:30 Asia/New_Delhi,72.85,19.06,6.586443678090762,1.3513998685315105,3.349906220197809,2.8227615763246123,0.5271446438731966,71.55369731742302,15897.183141575366,Diet Coke
51,McDonald's,20457-205766,Thane West - Korum Mall,Joint Venture,"Upper Ground Level, Korum Mall, Off Eastern Express highway",Mumbai,MH,IN,400601,,GMT+05:30 Asia/New_Delhi,72.97,19.2,9.849757377849667,2.9138201751328796,3.0453626974433448,4.221324590506999,-1.1759618930636542,98.74797814874722,24599.35300759911,Kinley Water
52,McDonald's,24734-238829,Vikhroli East,Joint Venture,"Ground Floor, Godrej One Building, Pirojshanagar, Vikhroli (East)",Mumbai,MH,IN,400079,,GMT+05:30 Asia/New_Delhi,72.92,19.09,4.600054933317057,0.6900152593385621,2.8980191654395377,1.971452114278739,0.9265670511607988,55.00045777764214,10600.146488845485,Minute Maid Nimbu Fresh
53,McDonald's,21967-216487,Lower Parel - High Street Phoenix,Joint Venture,"First floor, High Street Phoenix Mall, Senapati Bapat Marg, Lower Parcel",Mumbai,MH,IN,400013,,GMT+05:30 Asia/New_Delhi,72.82,19.0,9.027680288094729,2.4644765448480532,3.2447246779052232,3.8690058377548837,-0.6242811598496605,91.89733573412275,22407.147434919276,Minute Maid Pulpy Orange
54,McDonald's,24199-236567,Bandra West - Link corner,Joint Venture,"Off Linking Road, Corner of 24th & 33rd Rd, Bandra West",Mumbai,MH,IN,400050,,GMT+05:30 Asia/New_Delhi,72.83,19.07,9.312784203619495,2.6160604718355662,3.1849397974364697,3.99119323012264,-0.8062534326861706,94.27320169682912,23167.424542985318,Cold Coﬀee
55,McDonald's,25658-242046,Vile Parle West,Joint Venture,"Grd Flr, Tian Star, 48 Gulmohar Road, Juhu Scheme, Vile Parle (West)",Mumbai,MH,IN,400049,,GMT+05:30 Asia/New_Delhi,72.83,19.11,6.441419721060823,1.2956951055477763,3.333233700013283,2.76060845188321,0.5726252481300729,70.34516434217353,15510.45258949553,Ice Tea
56,McDonald's,23290-229028,Chhatrapati Shivaji International A,Joint Venture,"T2 Departure SHA, Level P9, Food Court, Andheri (East)",Mumbai,MH,IN,400099,,GMT+05:30 Asia/New_Delhi,72.88,19.1,8.547563097018342,2.2194134826423464,3.322950911324446,3.663241327293575,-0.3402904159691292,87.89635914181952,21126.834925382245,McFloat Coke
57,McDonald's,19530-197407,Bandra East - FIFC,Joint Venture,"First International Financial Centre, Bandra Kurla Complex Road, Bandra (East)",Mumbai,MH,IN,400051,,GMT+05:30 Asia/New_Delhi,72.87,19.07,9.917874691000092,2.9527371705327843,3.025137928187963,4.250517724714325,-1.2253797965263626,99.31562242500077,24780.999176000245,McFloat Fanta
58,McDonald's,18224-189164,Colaba,Joint Venture,"Hotel Taj Mahal Palace, Apollo Bunder, Apollo Bunder, Opp. Gateway of India",Mumbai,MH,IN,400005,,GMT+05:30 Asia/New_Delhi,72.83,18.92,4.744529557176428,0.7307273434628303,2.947148219271144,2.033369810218469,0.9137784090526747,56.20441297647023,10985.412152470473,McFloat Sprite
59,McDonald's,24456-238128,Kurla West,Joint Venture,"First Floor, Phoenix Market City, Lal Bahadur Shastri Marg, Kurla (West)",Mumbai,MH,IN,400070,,GMT+05:30 Asia/New_Delhi,72.89,19.09,6.941587572862942,1.492747446944877,3.3798796866696943,2.974966102655546,0.404913584014148,74.51322977385784,16844.23352763451,McFloat Cold Coﬀee
60,McDonald's,26081-243527,Malad West - Inorbit Mall,Joint Venture,"Ground Floor, Inorbit Mall, Link Road,  Malad (West)",Mumbai,MH,IN,400064,,GMT+05:30 Asia/New_Delhi,72.84,19.17,4.349559007538072,0.6221752990579453,2.806790989309069,1.8640967175163163,0.9426942717927524,52.912991729483934,9932.157353434859,SoG Serve cone
61,McDonald's,21709-214285,Bandra East - The Capital,Joint Venture,"Ground Floor, The Capital, Bandra Kurla Complex, Bandra (East)",Mumbai,MH,IN,400051,,GMT+05:30 Asia/New_Delhi,72.86,19.06,4.536057618945891,0.6723518004876049,2.8754413531153244,1.9440246938339534,0.931416659281371,54.46714682454909,10429.486983855708,McSwirl ChocoDip
62,McDonald's,18649-193713,Powai,Joint Venture,"Prudential Bldg Hiranandani Bus Park, Gr Fl, Central Avenue Road",Mumbai,MH,IN,400076,,GMT+05:30 Asia/New_Delhi,72.91,19.12,9.021088290047913,2.4610251269132757,3.2459894792367905,3.8661806957348195,-0.620191216498029,91.84240241706595,22389.568773461102,McSwirl Butterscotch ChocoDip
63,McDonald's,17857-186566,Goregaon East - Oberoi Mall,Joint Venture,"Off Western Express Highway, Goregaon (East)",Mumbai,MH,IN,400063,,GMT+05:30 Asia/New_Delhi,72.86,19.17,2.1014130069887385,0.16936297309812345,1.6447579458933175,0.900605574423745,0.7441523714695725,34.17844172490616,3937.10135196997,Regular SoG Serve - Hot Fudge
64,McDonald's,19618-200365,Chhatrapati Shivaji DomesticAirport,Joint Venture,"Domestic Arrivals, Terminal 1B, Santa Cruz (East)",Mumbai,MH,IN,400099,,GMT+05:30 Asia/New_Delhi,72.86,19.09,5.7456892605365155,1.0447082357520519,3.2175035714605413,2.4624382545156496,0.7550653169448915,64.54741050447096,13655.171361430708,Medium soG Serve - Hot Fudge
65,McDonald's,21105-209366,Juhu,Joint Venture,"Ground Floor, Hotel Bawa Continental, Juhu Tara Road",Mumbai,MH,IN,400049,,GMT+05:30 Asia/New_Delhi,72.83,19.1,7.180272835474716,1.5916815627843302,3.391362483930201,3.077259786632021,0.31410269729817986,76.50227362895596,17480.727561265907,Regular SoG Serve - Strawberry
66,McDonald's,21818-215805,Kandivali West,Joint Venture,"Ground Floor, V Souk, Sector 10, Mahavir Nagar, Kandivali (West)",Mumbai,MH,IN,400067,,GMT+05:30 Asia/New_Delhi,72.84,19.21,6.201361125522629,1.2060546863767054,3.299986370472972,2.6577261966525554,0.6422601738204164,68.3446760460219,14870.296334727012,Medium SoG Serve - Strawberry
67,McDonald's,22047-217305,Vashi,Joint Venture,"Ground Floor, Inorbit Mall, Sector 30A, Vashi",Navi Mumbai,MH,IN,400705,,GMT+05:30 Asia/New_Delhi,73.0,19.07,8.389355143894774,2.1414656623752637,3.342556480913402,3.595437918812046,-0.25288143789864376,86.57795953245643,20704.947050386058,Walnut Brownie with Hot Fudge -Regular
68,McDonald's,20477-206185,Viman Nagar,Joint Venture,"Ground floor, Phoenix Market City, Viman Nagar",Pune,MH,IN,411014,,GMT+05:30 Asia/New_Delhi,73.92,18.56,7.899075289162877,1.908740295977608,3.383883626445624,3.3853179810698046,-0.0014343546241810546,82.49229407635731,19397.53410443434,Walnut Brownie with Hot Fudge - Medium
69,McDonald's,25677-236568,Sangam Solitaire,Joint Venture,"Sangam Press Road, Kothrud",Pune,MH,IN,411029,,GMT+05:30 Asia/New_Delhi,73.82,18.5,2.1670583208716088,0.17860523396544897,1.6874444733127565,0.9287392803735467,0.7587051929392099,34.725486007263406,4112.15552232429,McFlurry-Oreo Small
70,McDonald's,21819-215804,Aundh,Joint Venture,"Ground floor, Centriole, Anand Park, ITI Road, Aundh",Pune,MH,IN,411008,,GMT+05:30 Asia/New_Delhi,73.81,18.56,3.417340617084262,0.40033581630114595,2.3999081965383704,1.4645745501789693,0.9353336463594013,45.14450514236885,7446.241645558031,McFlurry - Oreo Regular
71,McDonald's,21828-215807,Magarpatta,Joint Venture,"First Floor, Seasons Mall, Magarpatta City, Hadapsar",Pune,MH,IN,411028,,GMT+05:30 Asia/New_Delhi,73.93,18.52,2.654866176335948,0.2547835376478171,1.988147746457312,1.137799789858263,0.850347956599049,38.79055146946623,5412.976470229194,McFlurry ChocoCrunch Small
72,McDonald's,20455-205764,Koregaon Park,Joint Venture,"1 Galaxy Gardens, North Main Road",Pune,MH,IN,411001,,GMT+05:30 Asia/New_Delhi,73.89,18.54,9.016968291268654,2.4588692166322024,3.246777283027063,3.8644149819722795,-0.6176376989452164,91.80806909390546,22378.582110049745,McFlurry ChocoCrunch Regular
73,McDonald's,22444-221266,Kharadi,Joint Venture,"Ground Floor, EON Free Zone, Cluster A, MIDC, Kharadi Knowledge Park",Pune,MH,IN,411014,,GMT+05:30 Asia/New_Delhi,73.95,18.55,6.093691824091311,1.1668898196186206,3.2827865479666936,2.6115822103248476,0.671204337641846,67.4474318674276,14583.17819757683,Black Tea
74,McDonald's,21335-210964,Hadapsar,Joint Venture,"Ground Floor, West Block, Amanora Town Centre, Hadapsar",Pune,MH,IN,411028,,GMT+05:30 Asia/New_Delhi,73.94,18.52,2.7238074892422253,0.26661592305127263,2.0283001589597367,1.1673460668180966,0.8609540921416399,39.36506241035188,5596.819971312601,Tea with Milk
75,McDonald's,23144-228270,FC Road,Joint Venture,"Mosaic Ground Floor West, Across Fergusson College Gate 2, FC Rd",Pune,MH,IN,411004,,GMT+05:30 Asia/New_Delhi,73.84,18.52,7.709280678731651,1.822234253512513,3.3919940938548563,3.3039774337421357,0.08801666011272045,80.91067232276376,18891.4151432844,Black coﬀee
76,McDonald's,26083-243525,Numgambakkam,Joint Venture,"Ground Floor, Bergamo Mall, Khadar Nawas Khan Road",Chennai,TN,IN,600006,,GMT+05:30 Asia/New_Delhi,80.25,13.06,2.2494582964568006,0.1905452573517715,1.7402803984246316,0.9640535556243433,0.7762268428002882,35.412152470473345,4331.888790551469,Coﬀee with Milk
77,McDonald's,25647-242045,Royapettah,Joint Venture,"Ground Floor, Express Avenue Mall, Whites Road, Royapettah",Chennai,TN,IN,600014,,GMT+05:30 Asia/New_Delhi,80.26,13.06,3.2654499954222236,0.3687645463594661,2.3235499936145096,1.3994785694666672,0.9240714241478425,43.87874996185187,7041.199987792596,Masala Veg
